,YouTubeID,Title,Description,Duration,Duration_HHMMSS,Duration_Seconds
0,n17h7lHIs7k,The Seven Churches - South Sudan Sign Language - SGH - Story,"The Seven Churches: Revelations 1:1-20, 2:1-29, 3:1-22
South Sudan Sign Language - Serve God How Story 33",PT54M27S,0:54:27,3267.0
1,Rfmzcit2qK8,The End Time - South Sudan Sign Language - SGH - Story,"The End Time: Revelations 7:1-17, 13:1-18
South Sudan Sign Language - Serve God How Story 34",PT20M30S,0:20:30,1230.0
2,I4t4V1AFXD0,The End Time - South Sudan Sign Language - SGH - Intro,"The End Time: Revelations 7:1-17, 13:1-18
South Sudan Sign Language - Serve God How Story 34",PT3M37S,0:3:37,217.0
3,NeLdQ7DeKxk,The End Time - South Sudan Sign Language - SGH - Topic,"The End Time: Revelations 7:1-17, 13:1-18
South Sudan Sign Language - Serve God How Story 34",PT12S,0:0:12,12.0
4,oh8QB-2MFJs,The Seven Churches - South Sudan Sign Language - SGH - More Info,"The Seven Churches: Revelations 1:1-20, 2:1-29, 3:1-22
South Sudan Sign Language - Serve God How Story 33",PT11M12S,0:11:12,672.0
5,1nZg0LlGC0g,The Seven Churches - South Sudan Sign Language - SGH - Intro,"The Seven Churches: Revelations 1:1-20, 2:1-29, 3:1-22
South Sudan Sign Language - Serve God How Story 33",PT4M6S,0:4:6,246.0
6,AdDYPE_JfN4,The Seven Churches - South Sudan Sign Language - SGH - Topic,"The Seven Churches: Revelations 1:1-20, 2:1-29, 3:1-22
South Sudan Sign Language - Serve God How Story 33",PT15S,0:0:15,15.0
7,fW5W3vZSF_g,Church Leaders and Deacons - South Sudan Sign Language - SGH - More Info,"Church Leaders and Deacons: 1 Timothy 3:1-13
South Sudan Sign Language - Serve God How Story 32",PT5M38S,0:5:38,338.0
8,dITGxiXvGJA,Church Leaders and Deacons - South Sudan Sign Language - SGH - Story,"Church Leaders and Deacons: 1 Timothy 3:1-13
South Sudan Sign Language - Serve God How Story 32",PT4M56S,0:4:56,296.0
9,MulB6O0vKPc,Church Leaders and Deacons - South Sudan Sign Language - SGH - Intro,"Church Leaders and Deacons: 1 Timothy 3:1-13
South Sudan Sign Language - Serve God How Story 32",PT3M40S,0:3:40,220.0
10,Y1UTVNU0fSw,Church Leaders and Deacons - South Sudan Sign Language - SGH - Topic,"Church Leaders and Deacons: 1 Timothy 3:1-13
South Sudan Sign Language - Serve God How Story 32",PT18S,0:0:18,18.0
11,tc13GXzOpPc,Striving to get God's Prize - South Sudan Sign Language - SGH - More Info,"Striving to get God's Prize: Philippians 3:12-21
South Sudan Sign Language - Serve God How Story 31",PT5M30S,0:5:30,330.0
12,mirfQIeb9ik,Striving to get God's Prize - South Sudan Sign Language - SGH - Story,"Striving to get God's Prize: Philippians 3:12-21
South Sudan Sign Language - Serve God How Story 31",PT3M52S,0:3:52,232.0
13,yjZw067-5CM,Striving to get God's Prize - South Sudan Sign Language - SGH - Intro,"Striving to get God's Prize: Philippians 3:12-21
South Sudan Sign Language - Serve God How Story 31",PT4M33S,0:4:33,273.0
14,8_ilFJOb88k,Striving to get God's Prize - South Sudan Sign Language - SGH - Topic,"Striving to get God's Prize: Philippians 3:12-21
South Sudan Sign Language - Serve God How Story 31",PT18S,0:0:18,18.0
15,0SqsTtUZDXw,Put on God's Armor - South Sudan Sign Language - SGH - More Info,"Put on God's Armor: Ephesians 6:10-20
South Sudan Sign Language - Serve God How Story 30",PT17M46S,0:17:46,1066.0
16,P-0g334-6JE,Put on God's Armor - South Sudan Sign Language - SGH - Story,"Put on God's Armor: Ephesians 6:10-20
South Sudan Sign Language - Serve God How Story 30",PT3M45S,0:3:45,225.0
17,3OEo_7yh7zY,Put on God's Armor - South Sudan Sign Language - SGH - Intro,"Put on God's Armor: Ephesians 6:10-20
South Sudan Sign Language - Serve God How Story 30",PT2M20S,0:2:20,140.0
18,1DFzCdAokRk,Put on God's Armor - South Sudan Sign Language - SGH - Topic,"Put on God's Armor: Ephesians 6:10-20
South Sudan Sign Language - Serve God How Story 30",PT18S,0:0:18,18.0
19,EopYjdnOQrg,Christ and Church as Example for Husband and Wife - South Sudan Sign Language - SGH - More Info,"Christ and Church Relationship as Example for Husband and Wife: Ephesians 5:21-33
South Sudan Sign Language - Serve God How Story 29",PT6M39S,0:6:39,399.0
20,Ywu1Plk82Hk,Christ and Church as Example for Husband and Wife - South Sudan Sign Language - SGH - Story,"Christ and Church Relationship as Example for Husband and Wife: Ephesians 5:21-33
South Sudan Sign Language - Serve God How Story 29",PT3M21S,0:3:21,201.0
21,uibQQibXaOg,Christ and Church as Example for Husband and Wife - South Sudan Sign Language - SGH - Intro,"Christ and Church Relationship as Example for Husband and Wife: Ephesians 5:21-33
South Sudan Sign Language - Serve God How Story 29",PT4M39S,0:4:39,279.0
22,6EAuZvSGkFc,Christ and Church as Example for Husband and Wife - South Sudan Sign Language - SGH - Topic,"Christ and Church Relationship as Example for Husband and Wife: Ephesians 5:21-33
South Sudan Sign Language - Serve God How Story 29",PT20S,0:0:20,20.0
23,OCZ1fKHFxaA,Paul Travels to Rome - South Sudan Sign Language - SGH - Story,"Paul Travels to Rome: Acts 27:1-44, 28:1-31
South Sudan Sign Language - Serve God How Story 28",PT43M51S,0:43:51,2631.0
24,6-9R6qrwyKE,Paul Travels to Rome - South Sudan Sign Language - SGH - More Info,"Paul Travels to Rome: Acts 27:1-44, 28:1-31
South Sudan Sign Language - Serve God How Story 28",PT5M23S,0:5:23,323.0
25,WGqjoc6Jmg4,Paul Travels to Rome - South Sudan Sign Language - SGH - Intro,"Paul Travels to Rome: Acts 27:1-44, 28:1-31
South Sudan Sign Language - Serve God How Story 28",PT4M19S,0:4:19,259.0
26,ujMEy8W75vQ,Paul Travels to Rome - South Sudan Sign Language - SGH - Topic,"Paul Travels to Rome: Acts 27:1-44, 28:1-31
South Sudan Sign Language - Serve God How Story 28",PT15S,0:0:15,15.0
27,5LAwtj2o84Y,Paul is Imprisoned in Jerusalem - South Sudan Sign Language - SGH - Story,"Paul is Imprisoned in Jerusalem: Acts 21:17-40, 22:1-30
South Sudan Sign Language - Serve God How Story 27",PT19M45S,0:19:45,1185.0
28,jgWvqTT_o2M,Paul is Imprisoned in Jerusalem - South Sudan Sign Language - SGH - More Info,"Paul is Imprisoned in Jerusalem: Acts 21:17-40, 22:1-30
South Sudan Sign Language - Serve God How Story 27",PT7M49S,0:7:49,469.0
29,YuGP_gx3IBM,Paul is Imprisoned in Jerusalem - South Sudan Sign Language - SGH - Intro,"Paul is Imprisoned in Jerusalem: Acts 21:17-40, 22:1-30
South Sudan Sign Language - Serve God How Story 27",PT5M18S,0:5:18,318.0
30,HFN8gUR67Rc,Paul is Imprisoned in Jerusalem - South Sudan Sign Language - SGH - Topic,"Paul is Imprisoned in Jerusalem: Acts 21:17-40, 22:1-30
South Sudan Sign Language - Serve God How Story 27",PT15S,0:0:15,15.0
31,VIkwmPcW4tA,Paul Teaches About Suffering - South Sudan Sign Language - SGH - More Info,"Paul Teaches About Suffering: 2 Corinthians 6:1-13
South Sudan Sign Language - South Sudan Sign Language Story 26",PT4M30S,0:4:30,270.0
32,_i8XRAhHVuA,Paul Teaches About Suffering - South Sudan Sign Language - SGH - Story,"Paul Teaches About Suffering: 2 Corinthians 6:1-13
South Sudan Sign Language - South Sudan Sign Language Story 26",PT4M12S,0:4:12,252.0
33,1XVk4jEuvvE,Paul Teaches About Suffering - South Sudan Sign Language - SGH - Intro,"Paul Teaches About Suffering: 2 Corinthians 6:1-13
South Sudan Sign Language - South Sudan Sign Language Story 26",PT3M33S,0:3:33,213.0
34,yecHBPH7TQ0,Paul Teaches About Suffering - South Sudan Sign Language - SGH - Topic,"Paul Teaches About Suffering: 2 Corinthians 6:1-13
South Sudan Sign Language - South Sudan Sign Language Story 26",PT18S,0:0:18,18.0
35,sV4x3PqH_fs,Paul Teaches About the Gifts of the Holy Spirit - South Sudan Sign Language - SGH - Story,"Paul Teaches About the Gifts of the Holy Spirit: 1 Corinthians 12:1-31
South Sudan Sign Language - Serve God How Story 25",PT11M16S,0:11:16,676.0
36,TaMigQiXDOg,Paul Teaches About the Gifts of the Holy Spirit - South Sudan Sign Language - SGH - More Info,"Paul Teaches About the Gifts of the Holy Spirit: 1 Corinthians 12:1-31
South Sudan Sign Language - Serve God How Story 25",PT1M44S,0:1:44,104.0
37,IIVl2ajieNg,Paul Teaches About the Gifts of the Holy Spirit - South Sudan Sign Language - SGH - Intro,"Paul Teaches About the Gifts of the Holy Spirit: 1 Corinthians 12:1-31
South Sudan Sign Language - Serve God How Story 25",PT1M39S,0:1:39,99.0
38,foPfRSGuC3k,Paul Teaches About the Gifts of the Holy Spirit - South Sudan Sign Language - SGH - Topic,"Paul Teaches About the Gifts of the Holy Spirit: 1 Corinthians 12:1-31
South Sudan Sign Language - Serve God How Story 25",PT17S,0:0:17,17.0
39,wcxMryboW_E,Paul Teaches about the Lord's Supper - South Sudan Sign Language - SGH - More Info,"Paul Teaches about the Lord's Supper: 1 Corinthians 11:17-34
South Sudan Sign Language - Serve God How Story 24",PT5M20S,0:5:20,320.0
40,tPJI3P7An60,Paul Teaches about the Lord's Supper - South Sudan Sign Language - SGH - Story,"Paul Teaches about the Lord's Supper: 1 Corinthians 11:17-34
South Sudan Sign Language - Serve God How Story 24",PT7M26S,0:7:26,446.0
41,IWrbq9qVQPU,Paul Teaches about the Lord's Supper - South Sudan Sign Language - SGH - Intro,"Paul Teaches about the Lord's Supper: 1 Corinthians 11:17-34
South Sudan Sign Language - Serve God How Story 24",PT2M20S,0:2:20,140.0
42,N8H8l4RBHKg,Paul Teaches about the Lord's Supper - South Sudan Sign Language - SGH - Topic,"Paul Teaches about the Lord's Supper: 1 Corinthians 11:17-34
South Sudan Sign Language - Serve God How Story 24",PT11S,0:0:11,11.0
43,b3JsEP-z-b0,Paul Teaches About Marriage - South Sudan Sign Language - SGH - Story,"Paul Teaches About Marriage: 1 Corinthians 7:1-40
South Sudan Sign Language - Serve God How Story 23",PT20M18S,0:20:18,1218.0
44,0sYn4lVFXnM,Paul Teaches About Marriage - South Sudan Sign Language - SGH - More Info,"Paul Teaches About Marriage: 1 Corinthians 7:1-40
South Sudan Sign Language - Serve God How Story 23",PT3M47S,0:3:47,227.0
45,Cv6HPcPADR0,Paul Teaches About Marriage - South Sudan Sign Language - SGH - Intro,"Paul Teaches About Marriage: 1 Corinthians 7:1-40
South Sudan Sign Language - Serve God How Story 23",PT57S,0:0:57,57.0
46,vhTDneuY35o,Paul Teaches About Marriage - South Sudan Sign Language - SGH - Topic,"Paul Teaches About Marriage: 1 Corinthians 7:1-40
South Sudan Sign Language - Serve God How Story 23",PT14S,0:0:14,14.0
47,HcHs2C173J8,Avoid Sexual Sins - South Sudan Sign Language - SGH - Story,"Avoid Sexual Sins: 1 Corinthians 6:9-20
South Sudan Sign Language - Serve God How Story 22",PT6M23S,0:6:23,383.0
48,n2DMcdYjtRY,Avoid Sexual Sins - South Sudan Sign Language - SGH - More Info,"Avoid Sexual Sins: 1 Corinthians 6:9-20
South Sudan Sign Language - Serve God How Story 22",PT2M38S,0:2:38,158.0
49,lyRJ5DYxqfM,Avoid Sexual Sins - South Sudan Sign Language - SGH - Intro,"Avoid Sexual Sins: 1 Corinthians 6:9-20
South Sudan Sign Language - Serve God How Story 22",PT3M21S,0:3:21,201.0
50,MsbcJLmK7ec,Avoid Sexual Sins - South Sudan Sign Language - SGH - Topic,"Avoid Sexual Sins: 1 Corinthians 6:9-20
South Sudan Sign Language - Serve God How Story 22",PT13S,0:0:13,13.0
51,UQiqHj6O2Ek,Paul Preaches in Ephesus - South Sudan Sign Language - SGH - Story,"Paul Preaches in Ephesus: Acts 19:1-20
South Sudan Sign Language - Serve God How Story 21",PT6M24S,0:6:24,384.0
52,VPlYAgNIqV8,Paul Preaches in Ephesus - South Sudan Sign Language - SGH - More Info,"Paul Preaches in Ephesus: Acts 19:1-20
South Sudan Sign Language - Serve God How Story 21",PT4M15S,0:4:15,255.0
53,JU11d9BSXgo,Paul Preaches in Ephesus - South Sudan Sign Language - SGH - Intro,"Paul Preaches in Ephesus: Acts 19:1-20
South Sudan Sign Language - Serve God How Story 21",PT3M1S,0:3:1,181.0
54,_H6wOQ8Gee0,Paul Preaches in Ephesus - South Sudan Sign Language - SGH - Topic,"Paul Preaches in Ephesus: Acts 19:1-20
South Sudan Sign Language - Serve God How Story 21",PT13S,0:0:13,13.0
55,Rcyz4SILcSI,Paul Preaches in Corinth - South Sudan Sign Language - SGH - Story,"Paul Preaches in Corinth: Acts 18:1-11
South Sudan Sign Language - Serve God How Story 20",PT4M34S,0:4:34,274.0
56,aLmRDqobH-w,Paul Preaches in Corinth - South Sudan Sign Language - SGH - Intro,"Paul Preaches in Corinth: Acts 18:1-11
South Sudan Sign Language - Serve God How Story 20",PT2M38S,0:2:38,158.0
57,kIMlyyKL14w,Paul Preaches in Corinth - South Sudan Sign Language - SGH - More Info,"Paul Preaches in Corinth: Acts 18:1-11
South Sudan Sign Language - Serve God How Story 20",PT35S,0:0:35,35.0
58,R-R5YBN7L_Q,Paul Preaches in Corinth - South Sudan Sign Language - SGH - Topic,"Paul Preaches in Corinth: Acts 18:1-11
South Sudan Sign Language - Serve God How Story 20",PT15S,0:0:15,15.0
59,z8G7gi2pYIo,Paul and Silas go to Thessalonica and Berea - South Sudan Sign Language - SGH - Story,"Paul and Silas go to Thessalonica and Berea: Acts 17:1-15
South Sudan Sign Language - Serve God How Story 19",PT5M10S,0:5:10,310.0
60,tUHorUmH46E,Paul and Silas go to Thessalonica and Berea - South Sudan Sign Language - SGH - Intro,"Paul and Silas go to Thessalonica and Berea: Acts 17:1-15
South Sudan Sign Language - Serve God How Story 19",PT3M15S,0:3:15,195.0
